group_class,child_const,group_id,child_id,packed_id,packed_hex
Xpreward,UNIVERSE,240,0,15728640,0x00f00000
Xpreward,UNIVERSE_MODEL0,240,1,15728641,0x00f00001
Xpreward,ATTACK,240,2,15728642,0x00f00002
Xpreward,STRENGTH,240,3,15728643,0x00f00003
Xpreward,RANGED,240,4,15728644,0x00f00004
Xpreward,MAGIC,240,5,15728645,0x00f00005
Xpreward,DEFENCE,240,6,15728646,0x00f00006
Xpreward,SAILING,240,7,15728647,0x00f00007
Xpreward,HITPOINTS,240,8,15728648,0x00f00008
Xpreward,PRAYER,240,9,15728649,0x00f00009
Xpreward,AGILITY,240,10,15728650,0x00f0000a
Xpreward,HERBLORE,240,11,15728651,0x00f0000b
Xpreward,THIEVING,240,12,15728652,0x00f0000c
Xpreward,CRAFTING,240,13,15728653,0x00f0000d
Xpreward,RUNECRAFT,240,14,15728654,0x00f0000e
Xpreward,SLAYER,240,15,15728655,0x00f0000f
Xpreward,FARMING,240,16,15728656,0x00f00010
Xpreward,MINING,240,17,15728657,0x00f00011
Xpreward,SMITHING,240,18,15728658,0x00f00012
Xpreward,FISHING,240,19,15728659,0x00f00013
Xpreward,COOKING,240,20,15728660,0x00f00014
Xpreward,FIREMAKING,240,21,15728661,0x00f00015
Xpreward,WOODCUTTING,240,22,15728662,0x00f00016
Xpreward,FLETCHING,240,23,15728663,0x00f00017
Xpreward,CONSTRUCTION,240,24,15728664,0x00f00018
Xpreward,HUNTER,240,25,15728665,0x00f00019
Xpreward,TITLE,240,26,15728666,0x00f0001a
Xpreward,CONFIRM,240,27,15728667,0x00f0001b
Xpreward,UNIVERSE_GRAPHIC27,240,28,15728668,0x00f0001c
HosidiusStripFarming,UNIVERSE,241,0,15794176,0x00f10000
HosidiusStripFarming,DODGER,241,1,15794177,0x00f10001
HosidiusStripFarming,PANEL,241,2,15794178,0x00f10002
HosidiusStripFarming,PANEL_GRAPHIC0,241,3,15794179,0x00f10003
HosidiusStripFarming,FRUIT,241,4,15794180,0x00f10004
HosidiusStripFarming,COUNTER,241,5,15794181,0x00f10005
HosidiusStripFarming,POINTS,241,6,15794182,0x00f10006
HosidiusServery,UNIVERSE,242,0,15859712,0x00f20000
HosidiusServery,FRAME,242,1,15859713,0x00f20001
HosidiusServery,UNIVERSE_MODEL1,242,2,15859714,0x00f20002
HosidiusServery,ITEMS,242,3,15859715,0x00f20003
PestRewardshop,UNIVERSE,243,0,15925248,0x00f30000
PestRewardshop,FRAME,243,1,15925249,0x00f30001
PestRewardshop,OPTIONS_CONTAINER,243,2,15925250,0x00f30002
PestRewardshop,OPTIONS,243,3,15925251,0x00f30003
PestRewardshop,SCROLLBAR,243,4,15925252,0x00f30004
PestRewardshop,BOTTOM,243,5,15925253,0x00f30005
PestRewardshop,CONFIRM,243,6,15925254,0x00f30006
PestRewardshop,BUTTONGFX,243,7,15925255,0x00f30007
PestRewardshop,TOTAL,243,8,15925256,0x00f30008
ForgetPuzzle2,UNIVERSE,244,0,15990784,0x00f40000
ForgetPuzzle2,BACKGROUND,244,1,15990785,0x00f40001
ForgetPuzzle2,TRACK_SKELETON,244,2,15990786,0x00f40002
ForgetPuzzle2,ROCK_BACKGROUND,244,3,15990787,0x00f40003
ForgetPuzzle2,KEY,244,4,15990788,0x00f40004
ForgetPuzzle2,YELLOW_COUNTER,244,5,15990789,0x00f40005
ForgetPuzzle2,GREEN_COUNTER,244,6,15990790,0x00f40006
ForgetPuzzle2,KEY_GREEN,244,7,15990791,0x00f40007
ForgetPuzzle2,KEY_YELLOW,244,8,15990792,0x00f40008
ForgetPuzzle2,TRACKS,244,9,15990793,0x00f40009
ForgetPuzzle2,_2TRACK_AL,244,10,15990794,0x00f4000a
ForgetPuzzle2,_2TRACK_AR,244,11,15990795,0x00f4000b
ForgetPuzzle2,_2TRACK_BL,244,12,15990796,0x00f4000c
ForgetPuzzle2,_2TRACK_BR,244,13,15990797,0x00f4000d
ForgetPuzzle2,_2TRACK_CL,244,14,15990798,0x00f4000e
ForgetPuzzle2,_2TRACK_CR,244,15,15990799,0x00f4000f
ForgetPuzzle2,_2TRACK_DL,244,16,15990800,0x00f40010
ForgetPuzzle2,_2TRACK_DR,244,17,15990801,0x00f40011
ForgetPuzzle2,_2TRACK_EL,244,18,15990802,0x00f40012
ForgetPuzzle2,_2TRACK_ER,244,19,15990803,0x00f40013
ForgetPuzzle2,_2TRACK_FL,244,20,15990804,0x00f40014
ForgetPuzzle2,_2TRACK_FR,244,21,15990805,0x00f40015
ForgetPuzzle2,_2TRACK_GL,244,22,15990806,0x00f40016
ForgetPuzzle2,_2TRACK_GR,244,23,15990807,0x00f40017
ForgetPuzzle2,_2TRACK_HL,244,24,15990808,0x00f40018
ForgetPuzzle2,_2TRACK_HR,244,25,15990809,0x00f40019
ForgetPuzzle2,_2TRACK_IL,244,26,15990810,0x00f4001a
ForgetPuzzle2,_2TRACK_IR,244,27,15990811,0x00f4001b
ForgetPuzzle2,_2TRACK_JL,244,28,15990812,0x00f4001c
ForgetPuzzle2,_2TRACK_JR,244,29,15990813,0x00f4001d
ForgetPuzzle2,_2TRACK_KL,244,30,15990814,0x00f4001e
ForgetPuzzle2,_2TRACK_KR,244,31,15990815,0x00f4001f
ForgetPuzzle2,_2TRACK_LL,244,32,15990816,0x00f40020
ForgetPuzzle2,_2TRACK_LR,244,33,15990817,0x00f40021
ForgetPuzzle2,SWITCHES,244,34,15990818,0x00f40022
ForgetPuzzle2,SWITCH_MODEL_A,244,35,15990819,0x00f40023
ForgetPuzzle2,SWITCH_MODEL_B,244,36,15990820,0x00f40024
ForgetPuzzle2,SWITCH_MODEL_C,244,37,15990821,0x00f40025
ForgetPuzzle2,SWITCH_MODEL_D,244,38,15990822,0x00f40026
ForgetPuzzle2,SWITCH_MODEL_E,244,39,15990823,0x00f40027
ForgetPuzzle2,SWITCH_MODEL_F,244,40,15990824,0x00f40028
ForgetPuzzle2,SWITCH_MODEL_G,244,41,15990825,0x00f40029
ForgetPuzzle2,SWITCH_MODEL_H,244,42,15990826,0x00f4002a
ForgetPuzzle2,SWITCH_MODEL_I,244,43,15990827,0x00f4002b
ForgetPuzzle2,SWITCH_MODEL_J,244,44,15990828,0x00f4002c
ForgetPuzzle2,SWITCH_MODEL_K,244,45,15990829,0x00f4002d
ForgetPuzzle2,SWITCH_MODEL_L,244,46,15990830,0x00f4002e
ForgetPuzzle2,SWITCH_A,244,47,15990831,0x00f4002f
ForgetPuzzle2,SWITCH_B,244,48,15990832,0x00f40030
ForgetPuzzle2,SWITCH_C,244,49,15990833,0x00f40031
ForgetPuzzle2,SWITCH_D,244,50,15990834,0x00f40032
ForgetPuzzle2,SWITCH_E,244,51,15990835,0x00f40033
ForgetPuzzle2,SWITCH_F,244,52,15990836,0x00f40034
ForgetPuzzle2,SWITCH_G,244,53,15990837,0x00f40035
ForgetPuzzle2,SWITCH_H,244,54,15990838,0x00f40036
ForgetPuzzle2,SWITCH_I,244,55,15990839,0x00f40037
ForgetPuzzle2,SWITCH_J,244,56,15990840,0x00f40038
ForgetPuzzle2,SWITCH_K,244,57,15990841,0x00f40039
ForgetPuzzle2,SWITCH_L,244,58,15990842,0x00f4003a
ForgetPuzzle2,_2SWITCH_A,244,59,15990843,0x00f4003b
ForgetPuzzle2,_2SWITCH_B,244,60,15990844,0x00f4003c
ForgetPuzzle2,_2SWITCH_C,244,61,15990845,0x00f4003d
ForgetPuzzle2,_2SWITCH_D,244,62,15990846,0x00f4003e
ForgetPuzzle2,_2SWITCH_E,244,63,15990847,0x00f4003f
ForgetPuzzle2,_2SWITCH_F,244,64,15990848,0x00f40040
ForgetPuzzle2,_2SWITCH_G,244,65,15990849,0x00f40041
ForgetPuzzle2,_2SWITCH_H,244,66,15990850,0x00f40042
ForgetPuzzle2,_2SWITCH_I,244,67,15990851,0x00f40043
ForgetPuzzle2,_2SWITCH_J,244,68,15990852,0x00f40044
ForgetPuzzle2,_2SWITCH_K,244,69,15990853,0x00f40045
ForgetPuzzle2,_2SWITCH_L,244,70,15990854,0x00f40046
ForgetPuzzle2,OK_BUTTON,244,71,15990855,0x00f40047
ForgetPuzzle2,OK_GFX,244,72,15990856,0x00f40048
ForgetPuzzle2,OK_TEXT,244,73,15990857,0x00f40049
DovCensus,UNIVERSE,245,0,16056320,0x00f50000
DovCensus,CONTENT,245,1,16056321,0x00f50001
DovCensus,BACKGROUND,245,2,16056322,0x00f50002
DovCensus,CLOSEBUTTON,245,3,16056323,0x00f50003
DovCensus,TITLELEFT,245,4,16056324,0x00f50004
DovCensus,TEXTLEFT,245,5,16056325,0x00f50005
DovCensus,TITLERIGHT,245,6,16056326,0x00f50006
DovCensus,TEXTRIGHT,245,7,16056327,0x00f50007
DovCensus,PAGELEFT,245,8,16056328,0x00f50008
DovCensus,PAGERIGHT,245,9,16056329,0x00f50009
ColosseumRewardChest,UNIVERSE,246,0,16121856,0x00f60000
ColosseumRewardChest,FRAME,246,1,16121857,0x00f60001
ColosseumRewardChest,CONTENT,246,2,16121858,0x00f60002
ColosseumRewardChest,COLOSSEUM_REWARD_VALUE,246,3,16121859,0x00f60003
ColosseumRewardChest,CONTENT_MODEL1,246,4,16121860,0x00f60004
ColosseumRewardChest,BANK,246,5,16121861,0x00f60005
ColosseumRewardChest,BANK_ICON,246,6,16121862,0x00f60006
ColosseumRewardChest,INVENTORY,246,7,16121863,0x00f60007
ColosseumRewardChest,INVENTORY_ICON,246,8,16121864,0x00f60008
ColosseumRewardChest,DISCARD,246,9,16121865,0x00f60009
ColosseumRewardChest,DISCARD_ICON,246,10,16121866,0x00f6000a
ColosseumRewardChest,ITEMS,246,11,16121867,0x00f6000b
ForgetPuzzle3,UNIVERSE,247,0,16187392,0x00f70000
ForgetPuzzle3,BACKGROUND,247,1,16187393,0x00f70001
ForgetPuzzle3,TRACK_SKELETON,247,2,16187394,0x00f70002
ForgetPuzzle3,ROCK_BACKGROUND,247,3,16187395,0x00f70003
ForgetPuzzle3,KEY,247,4,16187396,0x00f70004
ForgetPuzzle3,YELLOW_COUNTER,247,5,16187397,0x00f70005
ForgetPuzzle3,GREEN_COUNTER,247,6,16187398,0x00f70006
ForgetPuzzle3,KEY_GREEN,247,7,16187399,0x00f70007
ForgetPuzzle3,KEY_YELLOW,247,8,16187400,0x00f70008
ForgetPuzzle3,TRACKS,247,9,16187401,0x00f70009
ForgetPuzzle3,_3TRACK_AL,247,10,16187402,0x00f7000a
ForgetPuzzle3,_3TRACK_AR,247,11,16187403,0x00f7000b
ForgetPuzzle3,_3TRACK_BL,247,12,16187404,0x00f7000c
ForgetPuzzle3,_3TRACK_BR,247,13,16187405,0x00f7000d
ForgetPuzzle3,_3TRACK_CL,247,14,16187406,0x00f7000e
ForgetPuzzle3,_3TRACK_CR,247,15,16187407,0x00f7000f
ForgetPuzzle3,_3TRACK_DL,247,16,16187408,0x00f70010
ForgetPuzzle3,_3TRACK_DR,247,17,16187409,0x00f70011
ForgetPuzzle3,_3TRACK_EL,247,18,16187410,0x00f70012
ForgetPuzzle3,_3TRACK_ER,247,19,16187411,0x00f70013
ForgetPuzzle3,_3TRACK_FL,247,20,16187412,0x00f70014
ForgetPuzzle3,_3TRACK_FR,247,21,16187413,0x00f70015
ForgetPuzzle3,_3TRACK_GL,247,22,16187414,0x00f70016
ForgetPuzzle3,_3TRACK_GR,247,23,16187415,0x00f70017
ForgetPuzzle3,_3TRACK_HL,247,24,16187416,0x00f70018
ForgetPuzzle3,_3TRACK_HR,247,25,16187417,0x00f70019
ForgetPuzzle3,_3TRACK_IL,247,26,16187418,0x00f7001a
ForgetPuzzle3,_3TRACK_IR,247,27,16187419,0x00f7001b
ForgetPuzzle3,_3TRACK_JL,247,28,16187420,0x00f7001c
ForgetPuzzle3,_3TRACK_JR,247,29,16187421,0x00f7001d
ForgetPuzzle3,_3TRACK_KL,247,30,16187422,0x00f7001e
ForgetPuzzle3,_3TRACK_KR,247,31,16187423,0x00f7001f
ForgetPuzzle3,_3TRACK_LL,247,32,16187424,0x00f70020
ForgetPuzzle3,_3TRACK_LR,247,33,16187425,0x00f70021
ForgetPuzzle3,_3TRACK_ML,247,34,16187426,0x00f70022
ForgetPuzzle3,_3TRACK_MR,247,35,16187427,0x00f70023
ForgetPuzzle3,_3TRACK_NL,247,36,16187428,0x00f70024
ForgetPuzzle3,_3TRACK_NR,247,37,16187429,0x00f70025
ForgetPuzzle3,_3TRACK_OL,247,38,16187430,0x00f70026
ForgetPuzzle3,_3TRACK_OR,247,39,16187431,0x00f70027
ForgetPuzzle3,_3TRACK_PL,247,40,16187432,0x00f70028
ForgetPuzzle3,_3TRACK_PR,247,41,16187433,0x00f70029
ForgetPuzzle3,_3TRACK_QL,247,42,16187434,0x00f7002a
ForgetPuzzle3,_3TRACK_QR,247,43,16187435,0x00f7002b
ForgetPuzzle3,_3TRACK_RL,247,44,16187436,0x00f7002c
ForgetPuzzle3,_3TRACK_RR,247,45,16187437,0x00f7002d
ForgetPuzzle3,_3TRACK_SL,247,46,16187438,0x00f7002e
ForgetPuzzle3,_3TRACK_SR,247,47,16187439,0x00f7002f
ForgetPuzzle3,SWITCHES,247,48,16187440,0x00f70030
ForgetPuzzle3,SWITCH_MODEL_A,247,49,16187441,0x00f70031
ForgetPuzzle3,SWITCH_MODEL_B,247,50,16187442,0x00f70032
ForgetPuzzle3,SWITCH_MODEL_C,247,51,16187443,0x00f70033
ForgetPuzzle3,SWITCH_MODEL_D,247,52,16187444,0x00f70034
ForgetPuzzle3,SWITCH_MODEL_E,247,53,16187445,0x00f70035
ForgetPuzzle3,SWITCH_MODEL_F,247,54,16187446,0x00f70036
ForgetPuzzle3,SWITCH_MODEL_G,247,55,16187447,0x00f70037
ForgetPuzzle3,SWITCH_MODEL_H,247,56,16187448,0x00f70038
ForgetPuzzle3,SWITCH_MODEL_I,247,57,16187449,0x00f70039
ForgetPuzzle3,SWITCH_MODEL_J,247,58,16187450,0x00f7003a
ForgetPuzzle3,SWITCH_MODEL_K,247,59,16187451,0x00f7003b
ForgetPuzzle3,SWITCH_MODEL_L,247,60,16187452,0x00f7003c
ForgetPuzzle3,SWITCH_MODEL_M,247,61,16187453,0x00f7003d
ForgetPuzzle3,SWITCH_MODEL_N,247,62,16187454,0x00f7003e
ForgetPuzzle3,SWITCH_MODEL_O,247,63,16187455,0x00f7003f
ForgetPuzzle3,SWITCH_MODEL_P,247,64,16187456,0x00f70040
ForgetPuzzle3,SWITCH_MODEL_Q,247,65,16187457,0x00f70041
ForgetPuzzle3,SWITCH_MODEL_R,247,66,16187458,0x00f70042
ForgetPuzzle3,SWITCH_MODEL_S,247,67,16187459,0x00f70043
ForgetPuzzle3,SWITCH_A,247,68,16187460,0x00f70044
ForgetPuzzle3,SWITCH_B,247,69,16187461,0x00f70045
ForgetPuzzle3,SWITCH_C,247,70,16187462,0x00f70046
ForgetPuzzle3,SWITCH_D,247,71,16187463,0x00f70047
ForgetPuzzle3,SWITCH_E,247,72,16187464,0x00f70048
ForgetPuzzle3,SWITCH_F,247,73,16187465,0x00f70049
ForgetPuzzle3,SWITCH_G,247,74,16187466,0x00f7004a
ForgetPuzzle3,SWITCH_H,247,75,16187467,0x00f7004b
ForgetPuzzle3,SWITCH_I,247,76,16187468,0x00f7004c
ForgetPuzzle3,SWITCH_J,247,77,16187469,0x00f7004d
ForgetPuzzle3,SWITCH_K,247,78,16187470,0x00f7004e
ForgetPuzzle3,SWITCH_L,247,79,16187471,0x00f7004f
ForgetPuzzle3,SWITCH_M,247,80,16187472,0x00f70050
ForgetPuzzle3,SWITCH_N,247,81,16187473,0x00f70051
ForgetPuzzle3,SWITCH_O,247,82,16187474,0x00f70052
ForgetPuzzle3,SWITCH_P,247,83,16187475,0x00f70053
ForgetPuzzle3,SWITCH_Q,247,84,16187476,0x00f70054
ForgetPuzzle3,SWITCH_R,247,85,16187477,0x00f70055
ForgetPuzzle3,SWITCH_S,247,86,16187478,0x00f70056
ForgetPuzzle3,_3SWITCH_A,247,87,16187479,0x00f70057
ForgetPuzzle3,_3SWITCH_B,247,88,16187480,0x00f70058
ForgetPuzzle3,_3SWITCH_C,247,89,16187481,0x00f70059
ForgetPuzzle3,_3SWITCH_D,247,90,16187482,0x00f7005a
ForgetPuzzle3,_3SWITCH_E,247,91,16187483,0x00f7005b
ForgetPuzzle3,_3SWITCH_F,247,92,16187484,0x00f7005c
ForgetPuzzle3,_3SWITCH_G,247,93,16187485,0x00f7005d
ForgetPuzzle3,_3SWITCH_H,247,94,16187486,0x00f7005e
ForgetPuzzle3,_3SWITCH_I,247,95,16187487,0x00f7005f
ForgetPuzzle3,_3SWITCH_J,247,96,16187488,0x00f70060
ForgetPuzzle3,_3SWITCH_K,247,97,16187489,0x00f70061
ForgetPuzzle3,_3SWITCH_L,247,98,16187490,0x00f70062
ForgetPuzzle3,_3SWITCH_M,247,99,16187491,0x00f70063
ForgetPuzzle3,_3SWITCH_N,247,100,16187492,0x00f70064
ForgetPuzzle3,_3SWITCH_O,247,101,16187493,0x00f70065
ForgetPuzzle3,_3SWITCH_P,247,102,16187494,0x00f70066
ForgetPuzzle3,_3SWITCH_Q,247,103,16187495,0x00f70067
ForgetPuzzle3,_3SWITCH_R,247,104,16187496,0x00f70068
ForgetPuzzle3,_3SWITCH_S,247,105,16187497,0x00f70069
ForgetPuzzle3,OK_BUTTON,247,106,16187498,0x00f7006a
ForgetPuzzle3,OK_GFX,247,107,16187499,0x00f7006b
ForgetPuzzle3,OK_TEXT,247,108,16187500,0x00f7006c
ForgetPuzzle1,UNIVERSE,248,0,16252928,0x00f80000
ForgetPuzzle1,BACKGROUND,248,1,16252929,0x00f80001
ForgetPuzzle1,TRACK_SKELETON,248,2,16252930,0x00f80002
ForgetPuzzle1,ROCK_BACKGROUND,248,3,16252931,0x00f80003
ForgetPuzzle1,KEY,248,4,16252932,0x00f80004
ForgetPuzzle1,YELLOW_COUNTER,248,5,16252933,0x00f80005
ForgetPuzzle1,GREEN_COUNTER,248,6,16252934,0x00f80006
ForgetPuzzle1,KEY_GREEN,248,7,16252935,0x00f80007
ForgetPuzzle1,KEY_YELLOW,248,8,16252936,0x00f80008
ForgetPuzzle1,TRACKS,248,9,16252937,0x00f80009
ForgetPuzzle1,TRACK_AL,248,10,16252938,0x00f8000a
ForgetPuzzle1,TRACK_AR,248,11,16252939,0x00f8000b
ForgetPuzzle1,TRACK_BL,248,12,16252940,0x00f8000c
ForgetPuzzle1,TRACK_BR,248,13,16252941,0x00f8000d
ForgetPuzzle1,TRACK_CL,248,14,16252942,0x00f8000e
ForgetPuzzle1,TRACK_CR,248,15,16252943,0x00f8000f
ForgetPuzzle1,TRACK_DL,248,16,16252944,0x00f80010
ForgetPuzzle1,TRACK_DR,248,17,16252945,0x00f80011
ForgetPuzzle1,TRACK_EL,248,18,16252946,0x00f80012
ForgetPuzzle1,TRACK_ER,248,19,16252947,0x00f80013
ForgetPuzzle1,TRACK_FL,248,20,16252948,0x00f80014
ForgetPuzzle1,TRACK_FR,248,21,16252949,0x00f80015
ForgetPuzzle1,TRACK_GL,248,22,16252950,0x00f80016
ForgetPuzzle1,TRACK_GR,248,23,16252951,0x00f80017
ForgetPuzzle1,TRACK_HL,248,24,16252952,0x00f80018
ForgetPuzzle1,TRACK_HR,248,25,16252953,0x00f80019
ForgetPuzzle1,SWITCHES,248,26,16252954,0x00f8001a
ForgetPuzzle1,SWITCH_MODEL_A,248,27,16252955,0x00f8001b
ForgetPuzzle1,SWITCH_MODEL_B,248,28,16252956,0x00f8001c
ForgetPuzzle1,SWITCH_MODEL_C,248,29,16252957,0x00f8001d
ForgetPuzzle1,SWITCH_MODEL_D,248,30,16252958,0x00f8001e
ForgetPuzzle1,SWITCH_MODEL_E,248,31,16252959,0x00f8001f
ForgetPuzzle1,SWITCH_MODEL_F,248,32,16252960,0x00f80020
ForgetPuzzle1,SWITCH_MODEL_G,248,33,16252961,0x00f80021
ForgetPuzzle1,SWITCH_MODEL_H,248,34,16252962,0x00f80022
ForgetPuzzle1,SWITCH_A,248,35,16252963,0x00f80023
ForgetPuzzle1,SWITCH_B,248,36,16252964,0x00f80024
ForgetPuzzle1,SWITCH_C,248,37,16252965,0x00f80025
ForgetPuzzle1,SWITCH_D,248,38,16252966,0x00f80026
ForgetPuzzle1,SWITCH_E,248,39,16252967,0x00f80027
ForgetPuzzle1,SWITCH_F,248,40,16252968,0x00f80028
ForgetPuzzle1,SWITCH_G,248,41,16252969,0x00f80029
ForgetPuzzle1,SWITCH_H,248,42,16252970,0x00f8002a
ForgetPuzzle1,_1SWITCH_A,248,43,16252971,0x00f8002b
ForgetPuzzle1,_1SWITCH_B,248,44,16252972,0x00f8002c
ForgetPuzzle1,_1SWITCH_C,248,45,16252973,0x00f8002d
ForgetPuzzle1,_1SWITCH_D,248,46,16252974,0x00f8002e
ForgetPuzzle1,_1SWITCH_E,248,47,16252975,0x00f8002f
ForgetPuzzle1,_1SWITCH_F,248,48,16252976,0x00f80030
ForgetPuzzle1,_1SWITCH_G,248,49,16252977,0x00f80031
ForgetPuzzle1,_1SWITCH_H,248,50,16252978,0x00f80032
ForgetPuzzle1,OK_BUTTON,248,51,16252979,0x00f80033
ForgetPuzzle1,OK_BUTTON_GFX,248,52,16252980,0x00f80034
ForgetPuzzle1,OK_TEXT,248,53,16252981,0x00f80035
SurokLetter1,ROOT_MODEL0,249,0,16318464,0x00f90000
SurokLetter1,ROOT_TEXT1,249,1,16318465,0x00f90001
SurokLetter1,ROOT_TEXT2,249,2,16318466,0x00f90002
SurokLetter1,ROOT_GRAPHIC3,249,3,16318467,0x00f90003
SurokLetter2,ROOT_MODEL0,250,0,16384000,0x00fa0000
SurokLetter2,ROOT_TEXT1,250,1,16384001,0x00fa0001
SurokLetter2,ROOT_TEXT2,250,2,16384002,0x00fa0002
SurokLetter2,ROOT_GRAPHIC3,250,3,16384003,0x00fa0003
SurokZaffinstructions,ROOT_MODEL0,251,0,16449536,0x00fb0000
SurokZaffinstructions,ROOT_TEXT1,251,1,16449537,0x00fb0001
SurokZaffinstructions,ROOT_TEXT2,251,2,16449538,0x00fb0002
SurokZaffinstructions,ROOT_GRAPHIC3,251,3,16449539,0x00fb0003
Olaf2LockGate,OLAF2_LOCK_GATE,252,0,16515072,0x00fc0000
Olaf2LockGate,OLAF2_CLOSE,252,1,16515073,0x00fc0001
Olaf2LockGate,OLAF2_CLOSE_BUTTON,252,2,16515074,0x00fc0002
Olaf2LockGate,OLAF2_SQUARE_LOCK,252,3,16515075,0x00fc0003
Olaf2LockGate,OLAF2_CROSS_LOCK,252,4,16515076,0x00fc0004
Olaf2LockGate,OLAF2_TRIANGLE_LOCK,252,5,16515077,0x00fc0005
Olaf2LockGate,OLAF2_CIRCLE_LOCK,252,6,16515078,0x00fc0006
Olaf2LockGate,OLAF2_STAR_LOCK,252,7,16515079,0x00fc0007
Olaf2LockGate,OLAF2_DUMMY_KEY,252,8,16515080,0x00fc0008
Olaf2LockGate,OLAF2_SQUARE_LOCK_BUTTON,252,9,16515081,0x00fc0009
Olaf2LockGate,OLAF2_CROSS_LOCK_BUTTON,252,10,16515082,0x00fc000a
Olaf2LockGate,OLAF2_TRIANGLE_LOCK_BUTTON,252,11,16515083,0x00fc000b
Olaf2LockGate,OLAF2_CIRCLE_LOCK_BUTTON,252,12,16515084,0x00fc000c
Olaf2LockGate,OLAF2_STAR_LOCK_BUTTON,252,13,16515085,0x00fc000d
Olaf2LockGate,OLAF_KEY_DUMMY,252,14,16515086,0x00fc000e
Olaf2SkullPuzzle,OLAF2_SKULL_BACKGROUND,253,0,16580608,0x00fd0000
Olaf2SkullPuzzle,OLAF2_CLOSE,253,1,16580609,0x00fd0001
Olaf2SkullPuzzle,OLAF2_CLOSE_BUTTON,253,2,16580610,0x00fd0002
Olaf2SkullPuzzle,OLAF2_SKULL_BITS,253,3,16580611,0x00fd0003
Olaf2SkullPuzzle,OLAF2_SKULL_RIGHT,253,4,16580612,0x00fd0004
Olaf2SkullPuzzle,OLAF2_SKULL_TOP,253,5,16580613,0x00fd0005
Olaf2SkullPuzzle,OLAF2_SKULL_LEFT,253,6,16580614,0x00fd0006
Olaf2SkullPuzzle,OLAF2_SKULL_BOTTOM,253,7,16580615,0x00fd0007
Olaf2SkullPuzzle,OLAF2_LEVER_RIGHT,253,8,16580616,0x00fd0008
Olaf2SkullPuzzle,OLAF2_LEVER_TOP,253,9,16580617,0x00fd0009
Olaf2SkullPuzzle,OLAF2_LEVER_LEFT,253,10,16580618,0x00fd000a
Olaf2SkullPuzzle,OLAF2_LEVER_BOTTOM,253,11,16580619,0x00fd000b
Olaf2SkullPuzzle,OLAF2_LEVER_CONFIRM,253,12,16580620,0x00fd000c
Olaf2SkullPuzzle,OLAF2_TOP_LEVER,253,13,16580621,0x00fd000d
Olaf2SkullPuzzle,OLAF2_RIGHT_LEVER,253,14,16580622,0x00fd000e
Olaf2SkullPuzzle,OLAF2_BOTTOM_LEVER,253,15,16580623,0x00fd000f
Olaf2SkullPuzzle,OLAF2_LEFT_LEVER,253,16,16580624,0x00fd0010
Olaf2SkullPuzzle,OLAF2_CONFIRM_LEVER,253,17,16580625,0x00fd0011
Olaf2Treasuremap,ROOT_MODEL0,254,0,16646144,0x00fe0000
Olaf2Treasuremap,ROOT_GRAPHIC1,254,1,16646145,0x00fe0001
Olaf2UlricParchment,OLAF2_SCROLL_BACKING,255,0,16711680,0x00ff0000
Olaf2UlricParchment,OLAF2_CLOSE,255,1,16711681,0x00ff0001
Olaf2UlricParchment,OLAF2_CLOSE_BUTTON,255,2,16711682,0x00ff0002
Olaf2UlricParchment,OLAF2_PARCHMENT_TEXT,255,3,16711683,0x00ff0003
BarbassaultOverRecruitPlayerNames,UNIVERSE,256,0,16777216,0x01000000
BarbassaultOverRecruitPlayerNames,DODGER,256,1,16777217,0x01000001
BarbassaultOverRecruitPlayerNames,CONTENT,256,2,16777218,0x01000002
BarbassaultOverRecruitPlayerNames,CONTENT_RECT0,256,3,16777219,0x01000003
BarbassaultOverRecruitPlayerNames,CONTENT_RECT1,256,4,16777220,0x01000004
BarbassaultOverRecruitPlayerNames,CONTENT_RECT2,256,5,16777221,0x01000005
BarbassaultOverRecruitPlayerNames,CONTENT_RECT3,256,6,16777222,0x01000006
BarbassaultOverRecruitPlayerNames,BARBASSAULT_CURRENT_TEAM,256,7,16777223,0x01000007
BarbassaultOverRecruitPlayerNames,BARBASSAULT_LEADER_NAME,256,8,16777224,0x01000008
BarbassaultOverRecruitPlayerNames,BARBASSAULT_PLAYER_1_NAME,256,9,16777225,0x01000009
BarbassaultOverRecruitPlayerNames,BARBASSAULT_PLAYER_2_NAME,256,10,16777226,0x0100000a
BarbassaultOverRecruitPlayerNames,BARBASSAULT_PLAYER_3_NAME,256,11,16777227,0x0100000b
BarbassaultOverRecruitPlayerNames,BARBASSAULT_PLAYER_4_NAME,256,12,16777228,0x0100000c
BarbassaultOverRecruitPlayerNames,CONTENT_TEXT10,256,13,16777229,0x0100000d
BarbassaultOverRecruitPlayerNames,CONTENT_TEXT11,256,14,16777230,0x0100000e
BarbassaultOverRecruitPlayerNames,CONTENT_TEXT12,256,15,16777231,0x0100000f
BarbassaultOverRecruitPlayerNames,CONTENT_TEXT13,256,16,16777232,0x01000010
BarbassaultOverRecruitPlayerNames,CONTENT_TEXT14,256,17,16777233,0x01000011
BarbassaultOverRecruitPlayerNames,BARBASSAULT_LEADER_ICON,256,18,16777234,0x01000012
BarbassaultOverRecruitPlayerNames,BARBASSAULT_PLAYER1_ICON,256,19,16777235,0x01000013
BarbassaultOverRecruitPlayerNames,BARBASSAULT_PLAYER2_ICON,256,20,16777236,0x01000014
