id,name,runelite_const,config_name,combat_level,size,on_minimap,is_follower,ops,stat_attack,stat_defence,stat_strength,stat_hitpoints,stat_ranged,stat_magic,varbit_id,varp_id,multi_children,category,params
5944,Rock lobster,DAGANNOTH_ROCK_LOBSTER_2X2,dagannoth_rock_lobster_2x2,127,2,1,0,Attack,100,100,100,150,1,1,,,,0,"{""5"":100,""6"":100,""7"":50,""8"":50,""46"":377,""14"":2}"
5945,Rock,DAGANNOTH_ROCK_LOBSTER_2X2_LOC,dagannoth_rock_lobster_2x2_loc,0,2,0,0,,1,1,1,1,1,1,,,,0,
5946,Suspicious water,DAGANNOTH_WATER_CREATURE_1X1_INVISIBLE,dagannoth_water_creature_1x1_invisible,34,1,0,0,,10,10,10,100,1,1,,,,0,
5947,Spinolyp,DAGANNOTH_WATER_CREATURE_1X1,dagannoth_water_creature_1x1,76,1,1,0,Attack,10,10,10,100,100,1,,,,258,"{""5"":100,""6"":100,""7"":100,""8"":50}"
5948,Suspicious water,DAGANNOTH_WATER_CREATURE_1X1_INVISIBLE2,dagannoth_water_creature_1x1_invisible2,34,1,0,0,,10,10,10,100,1,1,,,,0,
5949,Al the Camel,AL_THE_CAMEL,al_the_camel,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5950,Elly the Camel,ELLY_THE_CAMEL,elly_the_camel,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5951,Ollie the Camel,OLLIE_THE_CAMEL,ollie_the_camel,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5952,Cam the Camel,CAM_THE_CAMEL,cam_the_camel,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5953,null,ALICE_THE_CAMEL_MULTINPC,alice_the_camel_multinpc,0,2,1,0,,1,1,1,1,1,1,1353,,"[2835,5954,-1]",0,
5954,Alice the Camel,ALICE_THE_CAMEL,alice_the_camel,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5955,Neferti the Camel,NEFERTI_THE_CAMEL,neferti_the_camel,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5956,Ali the Leaflet Dropper,ALI_LEAFLET_DROPPER,ali_leaflet_dropper,0,1,1,0,Talk-to|Take-flyer,1,1,1,1,1,1,,,,0,
5957,Ali the Smith,ALI_THE_SMITH,ali_the_smith,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5958,Ali the Farmer,ALI_THE_FARMER,ali_the_farmer,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5959,Ali the Tailor,ALI_THE_TAILOR,ali_the_tailor,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5960,Ali the Guard,ALI_THE_GUARD,ali_the_guard,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5961,Spinolyp,DAGANNOTH_WATER_CREATURE_1X12,dagannoth_water_creature_1x12,76,1,1,0,Attack,10,10,10,100,100,1,,,,258,"{""5"":100,""6"":100,""7"":100,""8"":50}"
5962,Suspicious water,DAGANNOTH_WATER_CREATURE_1X1_INVISIBLE3,dagannoth_water_creature_1x1_invisible3,34,1,0,0,,10,10,10,100,1,1,,,,0,
5963,Spinolyp,DAGANNOTH_WATER_CREATURE_1X13,dagannoth_water_creature_1x13,76,1,1,0,Attack,10,10,10,100,100,1,,,,258,"{""5"":100,""6"":100,""7"":100,""8"":50}"
5964,Khazard trooper,BATTLEFIELD_KHAZARD_TROOP,battlefield_khazard_troop,19,1,1,0,Attack,17,12,18,22,1,1,,,,634,"{""5"":33,""6"":34,""7"":29,""8"":-7,""10"":5,""26"":2,""14"":5}"
5965,Khazard trooper,BATTLEFIELD_KHAZARD_TROOP_SPEARMEN,battlefield_khazard_troop_spearmen,19,1,1,0,Attack,17,13,16,22,1,1,,,,634,"{""5"":25,""6"":25,""7"":22,""8"":-7,""10"":10,""26"":0,""14"":6}"
5966,Gnome troop,BATTLEFIELD_GNOMEKNIGHT,battlefield_gnomeknight,3,1,1,0,Attack,1,1,1,3,5,1,,,,717,"{""5"":3,""6"":4,""7"":5,""8"":2,""10"":3,""12"":2,""14"":4}"
5967,Gnome troop,BATTLEFIELD_D_SKINGNOMEKNIGHT,battlefield_d_skingnomeknight,3,1,1,0,Attack,1,1,1,3,5,1,,,,717,"{""5"":3,""6"":4,""7"":5,""8"":2,""10"":3,""12"":2,""14"":4}"
5968,Gnome,BATTLEFIELD_GNOME_TROOP,battlefield_gnome_troop,3,1,1,0,Attack,1,1,1,3,5,1,,,,717,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2,""12"":2}"
5969,Gnome,BATTLEFIELD_DARKSKINNED_GNOME_ARCHER,battlefield_darkskinned_gnome_archer,1,1,1,0,Attack,1,1,1,3,1,1,,,,717,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2,""12"":2}"
5970,Gnome,BATTLEFIELD_GNOME_ARCHER,battlefield_gnome_archer,3,1,1,0,Attack,1,1,1,3,5,1,,,,717,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2,""12"":2}"
5971,Mounted terrorbird gnome,BATTLEFIELD_TERRORBIRD_MOUNTEDSPEAR,battlefield_terrorbird_mountedspear,49,2,1,0,Attack,40,40,40,55,1,1,,,,717,"{""50"":5,""5"":16,""6"":16,""7"":18,""8"":15,""26"":0,""12"":2}"
5972,Mounted terrorbird gnome,BATTLEFIELD_TERRORBIRD_MOUNTEDSPEAR2,battlefield_terrorbird_mountedspear2,49,2,1,0,Attack,40,40,40,55,1,1,,,,717,"{""50"":5,""5"":16,""6"":16,""7"":18,""8"":15,""26"":0,""12"":2}"
5973,Mounted terrorbird gnome,BATTLEFIELD_TERRORBIRD_MOUNTEDSPEAR3,battlefield_terrorbird_mountedspear3,49,2,1,0,Attack,40,40,40,55,1,1,,,,717,"{""50"":5,""5"":16,""6"":16,""7"":18,""8"":15,""26"":0,""12"":2}"
5974,Sweeper,MAGICTRAINING_STONE_SWEEPER,magictraining_stone_sweeper,0,1,1,0,,1,1,1,5,1,1,,,,0,
5975,Flying Book,MAGICTRAINING_FLYING_BOOK,magictraining_flying_book,0,1,0,0,,1,1,1,1,1,1,,,,0,
5976,Flying Book,MAGICTRAINING_FLYING_BOOK2,magictraining_flying_book2,0,1,0,0,,1,1,1,1,1,1,,,,0,
5977,Justiciar Zachariah,MA2_BOSS_SARADOMIN_SPAWNING,ma2_boss_saradomin_spawning,348,3,1,0,,500,100,250,320,1,180,,,,1005,"{""65"":80,""3"":80,""5"":200,""6"":200,""7"":200,""8"":-60,""26"":1,""14"":6}"
5978,Entrance Guardian,MAGICTRAINING_GUARD_ENTRANCE,magictraining_guard_entrance,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5979,Telekinetic Guardian,MAGICTRAINING_GUARD_TELE,magictraining_guard_tele,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5980,Alchemy Guardian,MAGICTRAINING_GUARD_ALCHEM,magictraining_guard_alchem,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5981,Enchantment Guardian,MAGICTRAINING_GUARD_ENCHA,magictraining_guard_encha,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5982,Graveyard Guardian,MAGICTRAINING_GUARD_GRAVE,magictraining_guard_grave,0,2,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5983,<col=ff9040>Pet rock</col>,DAGANNOTH_DUNGEON_PRESSURE_PET_ROCK,dagannoth_dungeon_pressure_pet_rock,0,1,1,0,Take,1,1,1,1,1,1,,,,2413,
5984,Rewards Guardian,MAGICTRAINING_GUARD_REWARDS,magictraining_guard_rewards,0,2,1,0,Talk-to|Trade-with,1,1,1,1,1,1,,,,0,
5985,Charmed Warrior,MAGICTRAINING_GHOST_SHOES,magictraining_ghost_shoes,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5986,Charmed Warrior,MAGICTRAINING_GHOST_SHOES2,magictraining_ghost_shoes2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5987,Charmed Warrior,MAGICTRAINING_GHOST_SHOES3,magictraining_ghost_shoes3,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5988,Charmed Warrior,MAGICTRAINING_GHOST_SHOES4,magictraining_ghost_shoes4,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5989,Secretary,DWARF_CITY_SECRETARY,dwarf_city_secretary,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5990,Purple Pewter Secretary,DWARF_CITY_SECRETARY_PURPLE_PEWTER,dwarf_city_secretary_purple_pewter,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5991,Yellow Fortune Secretary,DWARF_CITY_SECRETARY_YELLOW_FORTUNE,dwarf_city_secretary_yellow_fortune,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5992,Blue Opal Secretary,DWARF_CITY_SECRETARY_BLUE_OPAL,dwarf_city_secretary_blue_opal,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5993,Green Gemstone Secretary,DWARF_CITY_SECRETARY_GREEN_GEMSTONE,dwarf_city_secretary_green_gemstone,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5994,White Chisel Secretary,DWARF_CITY_SECRETARY_WHITE_CHISEL,dwarf_city_secretary_white_chisel,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5995,Silver Cog Secretary,DWARF_CITY_SECRETARY_SILVER_COG,dwarf_city_secretary_silver_cog,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5996,Brown Engine Secretary,DWARF_CITY_SECRETARY_BROWN_ENGINE,dwarf_city_secretary_brown_engine,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5997,Red Axe Secretary,DWARF_CITY_SECRETARY_RED_AXE,dwarf_city_secretary_red_axe,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5998,Purple Pewter Director,DWARF_CITY_DIRECTOR_PURPLE_PEWTER,dwarf_city_director_purple_pewter,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
5999,Blue Opal Director,DWARF_CITY_DIRECTOR_BLUE_OPAL,dwarf_city_director_blue_opal,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6000,Yellow Fortune Director,DWARF_CITY_DIRECTOR_YELLOW_FORTUNE,dwarf_city_director_yellow_fortune,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6001,Orlando Smith,VM_NATHIS_APPRENTICE,vm_nathis_apprentice,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6002,Natural historian,VM_NATURAL_HISTORIAN_NORTH,vm_natural_historian_north,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6003,Natural historian,VM_NATURAL_HISTORIAN_SOUTH,vm_natural_historian_south,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6004,Natural historian,VM_NATURAL_HISTORIAN_EAST,vm_natural_historian_east,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6005,Natural historian,VM_NATURAL_HISTORIAN_WEST,vm_natural_historian_west,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6006,Natural historian,VM_NATURAL_HISTORIAN_CUTSCENE,vm_natural_historian_cutscene,0,1,1,0,,1,1,1,1,1,1,,,,0,
6007,Leech display,VM_NATURAL_HISTORY_DISPLAY_CASE_LEECH,vm_natural_history_display_case_leech,0,3,0,0,,1,1,1,1,1,1,,,,721,
6008,Sea slugs display,VM_NATURAL_HISTORY_DISPLAY_CASE_SEASLUGS,vm_natural_history_display_case_seaslugs,0,3,0,0,,1,1,1,1,1,1,,,,721,
6009,Snail display,VM_NATURAL_HISTORY_DISPLAY_CASE_SNAIL,vm_natural_history_display_case_snail,0,3,0,0,,1,1,1,1,1,1,,,,721,
6010,Monkey display,VM_NATURAL_HISTORY_DISPLAY_CASE_MONKEY,vm_natural_history_display_case_monkey,0,3,0,0,,1,1,1,1,1,1,,,,721,
6011,Lizard display,VM_NATURAL_HISTORY_DISPLAY_CASE_LIZARD,vm_natural_history_display_case_lizard,0,4,0,0,,1,1,1,1,1,1,,,,721,
6012,Penguin display,VM_NATURAL_HISTORY_DISPLAY_CASE_PENGUIN,vm_natural_history_display_case_penguin,0,3,0,0,,1,1,1,1,1,1,,,,721,
6013,Camel display,VM_NATURAL_HISTORY_DISPLAY_CASE_CAMEL,vm_natural_history_display_case_camel,0,3,0,0,,1,1,1,1,1,1,,,,721,
6014,Terrorbird display,VM_NATURAL_HISTORY_DISPLAY_CASE_TERROR_BIRD,vm_natural_history_display_case_terror_bird,0,3,0,0,,1,1,1,1,1,1,,,,721,
6015,Dragon display,VM_NATURAL_HISTORY_DISPLAY_DRAGON,vm_natural_history_display_dragon,0,5,0,0,,1,1,1,1,1,1,,,,721,
6016,Wyvern display,VM_NATURAL_HISTORY_DISPLAY_CASE_WYVERN,vm_natural_history_display_case_wyvern,0,4,0,0,,1,1,1,1,1,1,,,,721,
6017,Battle tortoise display,VM_NATURAL_HISTORY_DISPLAY_CASE_BATTLE_TORTOISE,vm_natural_history_display_case_battle_tortoise,0,5,0,0,,1,1,1,1,1,1,,,,721,
6018,Mole display,VM_NATURAL_HISTORY_DISPLAY_CASE_MOLE,vm_natural_history_display_case_mole,0,3,0,0,,1,1,1,1,1,1,,,,721,
6019,Torrcs,VM_ADVENT_01,vm_advent_01,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,722,
6020,Marfet,VM_ADVENT_02,vm_advent_02,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,722,
6021,Green Gemstone Director,DWARF_CITY_DIRECTOR_GREEN_GEMSTONE,dwarf_city_director_green_gemstone,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6022,White Chisel Director,DWARF_CITY_DIRECTOR_WHITE_CHISEL,dwarf_city_director_white_chisel,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6023,Silver Cog Director,DWARF_CITY_DIRECTOR_SILVER_COG,dwarf_city_director_silver_cog,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6024,Brown Engine Director,DWARF_CITY_DIRECTOR_BROWN_ENGINE,dwarf_city_director_brown_engine,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6025,Red Axe Director,DWARF_CITY_DIRECTOR_RED_AXE,dwarf_city_director_red_axe,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6026,Red Axe Cat,DWARF_CITY_EVIL_CAT,dwarf_city_evil_cat,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6027,Trader,DWARF_CITY_PURPLE_TRADER1,dwarf_city_purple_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6028,Trader,DWARF_CITY_PURPLE_TRADER2,dwarf_city_purple_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6029,Trader,DWARF_CITY_BLUE_TRADER1,dwarf_city_blue_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6030,Trader,DWARF_CITY_BLUE_TRADER2,dwarf_city_blue_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6031,Trader,DWARF_CITY_YELLOW_TRADER1,dwarf_city_yellow_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6032,Trader,DWARF_CITY_YELLOW_TRADER2,dwarf_city_yellow_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6033,Trader,DWARF_CITY_GREEN_TRADER1,dwarf_city_green_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6034,Trader,DWARF_CITY_GREEN_TRADER2,dwarf_city_green_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6035,Trader,DWARF_CITY_WHITE_TRADER1,dwarf_city_white_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6036,Trader,DWARF_CITY_WHITE_TRADER2,dwarf_city_white_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6037,Trader,DWARF_CITY_SILVER_TRADER1,dwarf_city_silver_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6038,Trader,DWARF_CITY_SILVER_TRADER2,dwarf_city_silver_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6039,Trader,DWARF_CITY_BROWN_TRADER1,dwarf_city_brown_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6040,Trader,DWARF_CITY_BROWN_TRADER2,dwarf_city_brown_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6041,Trader,DWARF_CITY_RED_TRADER1,dwarf_city_red_trader1,0,1,1,0,,1,1,1,1,1,1,,,,0,
6042,Trader,DWARF_CITY_RED_TRADER2,dwarf_city_red_trader2,0,1,1,0,,1,1,1,1,1,1,,,,0,
6043,Trade Referee,DWARF_CITY_TRADER_REFEREE,dwarf_city_trader_referee,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6044,Supreme Commander,DWARF_CITY_BLACK_GUARD_SUPREME_LEADER,dwarf_city_black_guard_supreme_leader,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,"{""26"":2}"
6045,Commander Veldaban,DWARF_CITY_BLACK_GUARD_LEADER,dwarf_city_black_guard_leader,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,"{""26"":2}"
6046,Black Guard,DWARF_CITY_BLACK_GUARD1,dwarf_city_black_guard1,48,1,1,0,Talk-to|Attack,40,45,45,40,1,1,,,,352,"{""50"":57,""5"":40,""6"":40,""7"":40,""26"":2,""10"":30,""14"":3,""46"":526}"
6047,Black Guard,DWARF_CITY_BLACK_GUARD2,dwarf_city_black_guard2,48,1,1,0,Talk-to|Attack,40,45,45,40,1,1,,,,352,"{""50"":57,""5"":40,""6"":40,""7"":40,""26"":2,""10"":30,""14"":3,""46"":526}"
6048,Black Guard,DWARF_CITY_BLACK_GUARD3,dwarf_city_black_guard3,48,1,1,0,Talk-to|Attack,40,45,45,40,1,1,,,,352,"{""50"":57,""5"":40,""6"":40,""7"":40,""26"":2,""10"":30,""14"":3,""46"":526}"
6049,Black Guard,DWARF_CITY_BLACK_GUARD4,dwarf_city_black_guard4,48,1,1,0,Talk-to|Attack,40,45,45,40,1,1,,,,352,"{""50"":57,""5"":40,""6"":40,""7"":40,""26"":2,""10"":30,""14"":3,""46"":526}"
6050,Black Guard Berserker,DWARF_CITY_BERSERKER1,dwarf_city_berserker1,66,1,1,0,Talk-to|Attack,60,60,60,50,1,1,,,,352,"{""50"":57,""5"":60,""6"":60,""7"":60,""26"":2,""10"":55,""14"":3,""46"":526}"
6051,Black Guard Berserker,DWARF_CITY_BERSERKER2,dwarf_city_berserker2,66,1,1,0,Talk-to|Attack,60,60,60,50,1,1,,,,352,"{""50"":57,""5"":60,""6"":60,""7"":60,""26"":2,""10"":55,""14"":3,""46"":526}"
6052,Black Guard Berserker,DWARF_CITY_BERSERKER3,dwarf_city_berserker3,66,1,1,0,Talk-to|Attack,60,60,60,50,1,1,,,,352,"{""50"":57,""5"":60,""6"":60,""7"":60,""26"":2,""10"":55,""14"":3,""46"":526}"
6053,Gnome emissary,DWARF_CITY_GNOME_EMISSARY,dwarf_city_gnome_emissary,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6054,Gnome traveller,DWARF_CITY_GNOME_FEMALE_EMISSARY,dwarf_city_gnome_female_emissary,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6055,Gnome traveller,DWARF_CITY_GNOME_MALE_EMISSARY,dwarf_city_gnome_male_emissary,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6056,Guard,RANGING_GUILD_GUARD,ranging_guild_guard,37,1,1,0,Talk-to|Attack,20,20,20,50,40,1,,,,0,"{""5"":18,""6"":23,""7"":27,""8"":10,""10"":8,""12"":8,""14"":6}"
6057,Ranging Guild Doorman,RANGING_GUILD_DOORMAN,ranging_guild_doorman,0,1,1,0,Talk-to,20,40,20,50,1,1,,,,0,
6058,Leatherworker,RANGING_GUILD_LEATHERWORKER,ranging_guild_leatherworker,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6059,Armour salesman,RANGING_GUILD_ARMOUR_SALESMAN,ranging_guild_armour_salesman,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6060,Bow and Arrow salesman,RANGING_GUILD_BOW_SALESMAN,ranging_guild_bow_salesman,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,
6061,Tower Advisor,RANGING_ADVISOR1,ranging_advisor1,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6062,Tower Advisor,RANGING_ADVISOR2,ranging_advisor2,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6063,Tower Advisor,RANGING_ADVISOR3,ranging_advisor3,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6064,Tower Advisor,RANGING_ADVISOR4,ranging_advisor4,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6065,Tower Archer,GUILD_TOWERARCHER1,guild_towerarcher1,19,1,1,0,Attack,10,10,10,30,20,1,,,,0,"{""8"":6,""12"":16,""14"":6}"
6066,Tower Archer,GUILD_TOWERARCHER2,guild_towerarcher2,34,1,1,0,Attack,10,10,10,50,40,1,,,,0,"{""8"":24,""12"":22,""14"":6}"
6067,Tower Archer,GUILD_TOWERARCHER3,guild_towerarcher3,49,1,1,0,Attack,10,10,10,70,60,1,,,,0,"{""8"":20,""12"":31,""14"":6}"
6068,Tower Archer,GUILD_TOWERARCHER4,guild_towerarcher4,64,1,1,0,Attack,10,10,10,90,80,1,,,,0,"{""8"":34,""12"":49,""14"":6}"
6069,Tribal Weapon Salesman,RANGING_GUILD_TRIBAL_SALESMAN,ranging_guild_tribal_salesman,0,1,1,0,Talk-to|Trade,1,1,1,1,1,1,,,,0,"{""26"":0}"
6070,Competition Judge,RANGING_GUILD_COMPETITION_JUDGE,ranging_guild_competition_judge,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6071,Ticket Merchant,RANGING_GUILD_TICKET_EXCHANGE,ranging_guild_ticket_exchange,0,1,1,0,Trade,1,1,1,1,1,1,,,,0,
6072,Jimmy,WAR_STRENGTH_DRUNKEN_WARRIOR,war_strength_drunken_warrior,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,"{""26"":2}"
6073,Ref,STRENGTH_REFERREE1,strength_referree1,0,1,1,0,Talk-to|Claim-Tokens,1,1,1,1,1,1,,,,718,"{""26"":2}"
6074,Ref,STRENGTH_REFERREE2,strength_referree2,0,1,1,0,Talk-to|Claim-Tokens,1,1,1,1,1,1,,,,718,"{""26"":2}"
6075,Tortoise,BATTLE_TORTOISE,battle_tortoise,79,3,1,0,Attack,15,80,90,100,1,1,,,,0,
6076,Tortoise,BATTLE_TORTOISE_WAR2,battle_tortoise_war2,92,3,1,0,Attack,30,80,100,120,50,50,,,,354,
6077,Gnome child,GNOMECHILDGREEN,gnomechildgreen,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,2,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6078,Gnome child,GNOMECHILDBLUE,gnomechildblue,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,2,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6079,Gnome child,GNOMECHILD,gnomechild,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,2,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6080,Gnome trainer,GNOMETRAINER,gnometrainer,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6081,Gnome guard,GNOMEKINGSGUARD,gnomekingsguard,23,1,1,0,Attack,17,17,17,31,1,1,,,,354,"{""5"":0,""6"":0,""7"":0,""8"":0,""10"":13,""26"":1,""14"":6}"
6082,Gnome guard,GNOMEKINGSGUARD2,gnomekingsguard2,23,1,1,0,Attack,18,18,18,31,1,1,,,,354,"{""5"":8,""6"":9,""7"":7,""8"":0,""10"":7,""26"":1,""14"":4}"
6083,Gnome shop keeper,GNOMESHOPKEEPER,gnomeshopkeeper,0,1,1,0,,1,1,1,1,1,1,,,,0,
6084,Gnome banker,GNOMEBANKER,gnomebanker,0,1,1,0,Talk-to|Bank|Collect,1,1,1,1,1,1,,,,249,
6085,Gnome baller,GNOMEBALLER,gnomeballer,0,1,1,0,,1,1,1,1,1,1,,,,0,
6086,Gnome woman,GNOMEFEMALE,gnomefemale,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,2,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6087,Gnome woman,GNOMEFEMALE_DSKINNED,gnomefemale_dskinned,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,2,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6088,Captain Errdo,PILOT_DIGSITE,pilot_digsite,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,0,
6089,null,PILOT_AL_KHARID,pilot_al_kharid,0,1,1,0,,1,1,1,1,1,1,9584,,"[10453,10454,10452,10455,10456,10457,10458,10452]",0,
6090,null,PILOT_WHITE_WOLF,pilot_white_wolf,0,1,1,0,,1,1,1,1,1,1,9584,,"[10461,10462,10463,10464,10459,10465,10466,10459]",0,
6091,null,PILOT_GRAND_TREE,pilot_grand_tree,0,1,1,0,,1,1,1,1,1,1,9584,,"[10467,10468,10469,10470,10471,10472,10473,10467]",0,
6092,null,PILOT_KARAMJA,pilot_karamja,0,1,1,0,,1,1,1,1,1,1,9584,,"[10480,10479,10481,10482,10483,10484,10485,10479]",0,
6093,null,DEADMAN_NIGEL,deadman_nigel,0,1,1,0,,1,1,1,1,1,1,4153,,"[8391,8390,8391]",0,
6094,Gnome,GNOME,gnome,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,3,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6095,Gnome,BROWCLOTHEDGNOME,browclothedgnome,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,3,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6096,Gnome,DARKSKINNED_GNOME,darkskinned_gnome,1,1,1,0,Talk-to|Attack|Pickpocket,1,1,1,3,1,1,,,,354,"{""5"":-42,""6"":-42,""7"":-42,""8"":-42,""10"":-42,""26"":2}"
6097,Gnome Archer,GNOME_ARCHER,gnome_archer,5,1,1,0,Attack,1,1,1,10,6,1,,,,354,"{""5"":-30,""6"":-30,""7"":-30,""8"":-30,""10"":-30,""26"":2,""12"":2}"
6098,Gnome Driver,GNOME_DRIVER,gnome_driver,5,1,1,0,Attack,3,3,5,10,1,1,,,,354,"{""5"":-30,""6"":-30,""7"":-30,""8"":-30,""10"":-30,""26"":2}"
6099,Gnome Mage,GNOME_MAGE,gnome_mage,5,1,1,0,Attack,3,1,1,10,5,1,,,,354,"{""5"":-30,""6"":-30,""7"":-30,""8"":-30,""10"":-30,""26"":2}"
6100,Lieutenant Schepbur,GNOME_TORTOISE_COMMANDER,gnome_tortoise_commander,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,354,
6101,Trainer Nacklepen,GNOME_TORTOISE_TRAINER,gnome_tortoise_trainer,0,1,1,0,Talk-to,1,1,1,1,1,1,,,,354,
6102,Bush snake,TBWCU_VILLAGE_SNAKE,tbwcu_village_snake,35,1,1,0,Attack,25,50,25,25,1,1,,,,383,"{""26"":0,""46"":6287,""14"":3}"
