id,name,runelite_const,config_name,size_x,size_y,ops,blocks_projectile,obstructs_ground,wall_or_door,varbit_id,varp_id,multi_children,category,map_scene_id
16880,Cannonballs,LUNAR_PIRATE_CANNONBALL_PILE,lunar_pirate_cannonball_pile,1,1,,1,0,1,,,,529,
16881,Barrel,LUNAR_PIRATE_BARREL_RACK,lunar_pirate_barrel_rack,2,1,,1,0,1,,,,529,
16882,Barrel,LUNAR_PIRATE_BARREL_RACK_OFFSET,lunar_pirate_barrel_rack_offset,2,1,,1,0,1,,,,529,
16883,Barrel,LUNAR_PIRATE_BARREL_RACK_WITHTAPS,lunar_pirate_barrel_rack_withtaps,2,1,,1,0,1,,,,529,
16884,Barrel,LUNAR_PIRATE_APPLE_BARREL_BROWNSTUFF,lunar_pirate_apple_barrel_brownstuff,1,1,Take-from,1,0,1,,,,529,
16885,Barrel,LUNAR_PIRATE_APPLE_BARREL_APPLES,lunar_pirate_apple_barrel_apples,1,1,Take-from,1,0,1,,,,529,
16886,Barrel,LUNAR_PIRATE_APPLE_BARREL_EMPTY,lunar_pirate_apple_barrel_empty,1,1,,1,0,1,,,,529,
16887,Wooden chest,LUNAR_PIRATE_WOODENCHEST,lunar_pirate_woodenchest,1,1,,1,0,1,,,,529,
16888,Wooden chest,LUNAR_PIRATE_WOODENCHEST_OPEN,lunar_pirate_woodenchest_open,1,1,,1,0,1,,,,529,
16889,Wooden chest,LUNAR_FIX_WOODENCHEST_OPEN,lunar_fix_woodenchest_open,1,1,,1,0,1,,,,529,
16890,Chest,LUNAR_PIRATE_CHEST_OPEN,lunar_pirate_chest_open,1,1,,1,0,1,,,,529,
16891,Chest,LUNAR_PIRATE_CHEST_CLOSED,lunar_pirate_chest_closed,1,1,,1,0,1,,,,529,
16892,null,LUNAR_PIRATE_WALL_SKELETON,lunar_pirate_wall_skeleton,1,1,,1,0,0,,,,529,
16893,Cooking range,LUNAR_PIRATE_COOKING_RANGE,lunar_pirate_cooking_range,1,2,Cook,1,0,1,,,,529,
16894,Extra anchor,LUNAR_PIRATE_LEANING_ANCHOR,lunar_pirate_leaning_anchor,1,1,,1,0,1,,,,529,
16895,Chain,LUNAR_PIRATE_CHAIN,lunar_pirate_chain,1,1,,1,0,1,,,,529,
16896,null,QUEST_LUNAR_FLOORBOARDS,quest_lunar_floorboards,1,1,,1,1,0,,,,0,
16897,null,QUEST_LUNAR_FLOORBOARDS_MIRROR,quest_lunar_floorboards_mirror,1,1,,1,1,0,,,,0,
16898,null,QUEST_LUNAR_GANGPLANK,quest_lunar_gangplank,1,1,,1,1,0,,,,0,
16899,Wooden table,QUEST_LUNAR_LONGHALL_TABLE_CANDLE,quest_lunar_longhall_table_candle,1,4,,0,0,1,,,,529,
16900,Chair,QUEST_LUNAR_CHAIR,quest_lunar_chair,1,1,,0,0,1,,,,529,
16901,Lantern,QUEST_LUNAR_HANGING_LANTERN,quest_lunar_hanging_lantern,1,1,,1,0,1,,,,529,
16902,Door,QUEST_LUNAR_GALLEON_PIRATE_DOOR,quest_lunar_galleon_pirate_door,1,1,Open,1,0,1,,,,529,
16903,Door,QUEST_LUNAR_GALLEON_PIRATE_DOOR_OPEN,quest_lunar_galleon_pirate_door_open,1,1,Close,1,0,1,,,,529,
16904,null,QUEST_LUNAR_GALLEON_WALL_FIX,quest_lunar_galleon_wall_fix,1,1,,1,0,0,,,,529,
16905,null,QUEST_LUNAR_GALLEON_WALL_FIX_MIRROR,quest_lunar_galleon_wall_fix_mirror,1,1,,1,0,0,,,,529,
16906,Wheel,QUEST_LUNAR_GALLEON_STEERING_WHEEL,quest_lunar_galleon_steering_wheel,1,1,,1,0,1,,,,529,
16907,null,QUEST_LUNAR_GALLEON_SIDE_LVL1,quest_lunar_galleon_side_lvl1,1,1,,1,0,0,,,,0,22
16908,null,QUEST_LUNAR_GALLEON_SIDE_HOLE_LVL1,quest_lunar_galleon_side_hole_lvl1,1,1,,1,0,0,,,,0,
16909,null,QUEST_LUNAR_GALLEON_SIDE_LVL2,quest_lunar_galleon_side_lvl2,1,1,,1,0,0,,,,0,
16910,null,QUEST_LUNAR_GALLEON_SIDE_PORTHOLE_LVL2,quest_lunar_galleon_side_porthole_lvl2,1,1,,1,0,0,,,,0,
16911,null,QUEST_LUNAR_GALLEON_SIDE_LVL3,quest_lunar_galleon_side_lvl3,1,1,,1,0,0,,,,0,
16912,null,QUEST_LUNAR_GALLEON_SIDE_PORTHOLE_LVL3,quest_lunar_galleon_side_porthole_lvl3,1,1,,1,0,0,,,,0,
16913,null,QUEST_LUNAR_GALLEON_INTERIOR_LVL1,quest_lunar_galleon_interior_lvl1,1,1,,1,0,0,,,,0,
16914,null,QUEST_LUNAR_GALLEON_INTERIOR_LVL2AND3,quest_lunar_galleon_interior_lvl2and3,1,1,,1,0,0,,,,0,
16915,null,QUEST_LUNAR_GALLEON_DECK_SIDE_CAPSTON,quest_lunar_galleon_deck_side_capston,1,1,,1,0,0,,,,0,
16916,null,QUEST_LUNAR_GALLEON_DECK_SIDE,quest_lunar_galleon_deck_side,1,1,,1,0,0,,,,0,
16917,null,QUEST_LUNAR_GALLEON_DECK_SIDE_END,quest_lunar_galleon_deck_side_end,1,1,,1,0,0,,,,0,
16918,null,QUEST_LUNAR_GALLEON_DECK_SIDE_END_MIR,quest_lunar_galleon_deck_side_end_mir,1,1,,1,0,0,,,,0,
16919,null,QUEST_LUNAR_GALLEON_DECK3_SIDE,quest_lunar_galleon_deck3_side,1,1,,1,0,0,,,,0,
16920,null,QUEST_LUNAR_GALLEON_DECK3_SIDE_END,quest_lunar_galleon_deck3_side_end,1,1,,1,0,0,,,,0,
16921,null,QUEST_LUNAR_GALLEON_DECK3_SIDE_END_MIR,quest_lunar_galleon_deck3_side_end_mir,1,1,,1,0,0,,,,0,
16922,null,QUEST_LUNAR_GALLEON_BACKEND_LVL1_3X2,quest_lunar_galleon_backend_lvl1_3x2,2,3,,1,0,0,,,,0,
16923,null,QUEST_LUNAR_GALLEON_BACKEND_LVL1_3X2_MIRROR,quest_lunar_galleon_backend_lvl1_3x2_mirror,2,3,,1,0,0,,,,0,
16924,null,QUEST_LUNAR_GALLEON_BACKEND_LVL2_3X2,quest_lunar_galleon_backend_lvl2_3x2,2,3,,1,0,0,,,,0,
16925,null,QUEST_LUNAR_GALLEON_BACKEND_LVL2_3X2_MIRROR,quest_lunar_galleon_backend_lvl2_3x2_mirror,2,3,,1,0,0,,,,0,
16926,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL1_4X2,quest_lunar_galleon_frontend_lvl1_4x2,2,4,,1,0,0,,,,0,
16927,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL1_4X2_MIRROR,quest_lunar_galleon_frontend_lvl1_4x2_mirror,2,4,,1,0,0,,,,0,
16928,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL2_4X2,quest_lunar_galleon_frontend_lvl2_4x2,2,4,,1,0,0,,,,0,
16929,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL2_4X2_MIRROR,quest_lunar_galleon_frontend_lvl2_4x2_mirror,2,4,,1,0,0,,,,0,
16930,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL1_3X3,quest_lunar_galleon_frontend_lvl1_3x3,3,3,,1,0,0,,,,0,
16931,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL1_3X3_MIRROR,quest_lunar_galleon_frontend_lvl1_3x3_mirror,3,3,,1,0,0,,,,0,
16932,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL2_3X3,quest_lunar_galleon_frontend_lvl2_3x3,3,3,,1,0,0,,,,0,
16933,null,QUEST_LUNAR_GALLEON_FRONTEND_LVL2_3X3_MIRROR,quest_lunar_galleon_frontend_lvl2_3x3_mirror,3,3,,1,0,0,,,,0,
16934,null,QUEST_LUNAR_GALLEON_SHIP_FRONT,quest_lunar_galleon_ship_front,3,1,,1,0,0,,,,0,
16935,null,QUEST_LUNAR_GALLEON_SHIP_BOW,quest_lunar_galleon_ship_bow,7,1,,1,0,0,,,,0,
16936,null,QUEST_LUNAR_GALLEON_SHIP_MERMAID,quest_lunar_galleon_ship_mermaid,3,1,,1,0,0,,,,0,
16937,null,QUEST_LUNAR_GALLEON_SHIP_MERMAID_MIRROR,quest_lunar_galleon_ship_mermaid_mirror,3,1,,1,0,0,,,,0,
16938,Cannon,QUEST_LUNAR_GALLEON_CANNON,quest_lunar_galleon_cannon,3,1,,1,0,1,,,,529,
16939,Cannon,QUEST_LUNAR_GALLEON_CANNON_REPAIR,quest_lunar_galleon_cannon_repair,3,1,,1,0,1,,,,529,
16940,null,QUEST_LUNAR_GALLEON_REAR_SAIL,quest_lunar_galleon_rear_sail,1,7,,0,0,0,,,,529,
16941,Support,QUEST_LUNAR_GALLEON_REAR_SAIL_SUPPORT,quest_lunar_galleon_rear_sail_support,1,1,,1,0,1,,,,529,
16942,null,QUEST_LUNAR_GALLEON_CROWS_NEST,quest_lunar_galleon_crows_nest,3,3,,1,0,0,,,,529,
16943,null,QUEST_LUNAR_GALLEON_MAINSAIL_HOISTED,quest_lunar_galleon_mainsail_hoisted,1,7,,1,0,0,,,,529,
16944,null,QUEST_LUNAR_GALLEON_MAINSAIL_TEST_HEIGHT,quest_lunar_galleon_mainsail_test_height,1,7,,0,0,0,,,,0,
16945,Stairs,QUEST_LUNAR_GALLEON_STAIRS_BASE,quest_lunar_galleon_stairs_base,1,1,Climb,1,0,1,,,,529,7
16946,Stairs,QUEST_LUNAR_GALLEON_STAIRS_BASE_LEVEL1,quest_lunar_galleon_stairs_base_level1,1,1,Climb,1,0,1,,,,529,7
16947,Stairs,QUEST_LUNAR_GALLEON_STAIRS_TOP,quest_lunar_galleon_stairs_top,2,1,Climb,1,0,1,,,,529,7
16948,Stairs,QUEST_LUNAR_GALLEON_STAIRS_TOP_LEVEL1,quest_lunar_galleon_stairs_top_level1,2,1,Climb,1,0,1,,,,529,7
16949,null,QUEST_LUNAR_GALLEON_DECK,quest_lunar_galleon_deck,3,3,,0,0,0,,,,0,
16950,null,QUEST_LUNAR_GALLEON_RIGGING,quest_lunar_galleon_rigging,3,1,,0,0,0,,,,0,
16951,Support,QUEST_LUNAR_GALLEON_LOWERSHIP_SUPPORT,quest_lunar_galleon_lowership_support,1,1,,1,0,1,,,,0,
16952,Support,QUEST_LUNAR_GALLEON_SUPPORT_WITH_SYMBOL,quest_lunar_galleon_support_with_symbol,1,1,,1,0,1,,,,0,
16953,Cannon,QUEST_LUNAR_GALLEON_CANNON_WITH_SYMBOL,quest_lunar_galleon_cannon_with_symbol,3,1,,1,0,1,,,,0,
16954,Crate,QUEST_LUNAR_SACK_PILE_WITH_SYMBOL,quest_lunar_sack_pile_with_symbol,1,1,,1,0,1,,,,0,
16955,Wall chart,QUEST_LUNAR_WALLCHART_WITH_SYMBOL,quest_lunar_wallchart_with_symbol,1,1,,1,0,1,,,,0,
16956,Chest,QUEST_LUNAR_CHEST_WITH_SYMBOL,quest_lunar_chest_with_symbol,1,1,,1,0,1,,,,0,
16957,Crane,QUEST_LUNAR_CRANE_NOSCRIPT,quest_lunar_crane_noscript,2,4,,1,0,1,,,,0,
16958,Row boat,QUEST_LUNAR_ROWBOAT,quest_lunar_rowboat,3,3,,1,0,1,,,,0,
16959,Ladder,QUEST_LUNAR_GALLEON_PIER_STAIRS_BASE,quest_lunar_galleon_pier_stairs_base,1,1,Climb,1,0,1,,,,0,7
16960,Ladder,QUEST_LUNAR_GALLEON_PIER_STAIRS_BASE_LOWER,quest_lunar_galleon_pier_stairs_base_lower,1,1,Climb,1,0,1,,,,0,7
16961,Ladder,QUEST_LUNAR_GALLEON_PIER_STAIRS_TOP,quest_lunar_galleon_pier_stairs_top,1,1,Climb,1,0,1,,,,0,7
16962,Ladder,QUEST_LUNAR_GALLEON_PIER_STAIRS_TOP_LOWER,quest_lunar_galleon_pier_stairs_top_lower,1,1,Climb,1,0,1,,,,0,7
16963,null,QUEST_LUNAR_GALLEON_PIER_LVL1,quest_lunar_galleon_pier_lvl1,1,1,,1,0,0,,,,0,22
16964,null,QUEST_LUNAR_GALLEON_PIER_LVL1_LINK,quest_lunar_galleon_pier_lvl1_link,1,1,,1,0,0,,,,0,
16965,null,QUEST_LUNAR_GALLEON_PIER_LVL2,quest_lunar_galleon_pier_lvl2,1,1,,1,0,0,,,,0,
16966,null,QUEST_LUNAR_GALLEON_PIER_LVL1_LOW,quest_lunar_galleon_pier_lvl1_low,1,1,,1,0,0,,,,0,22
16967,null,QUEST_LUNAR_GALLEON_PIER_LVL2_LOW,quest_lunar_galleon_pier_lvl2_low,1,1,,1,0,0,,,,0,
16968,Shelf,QUEST_LUNAR_SHELF_EMPTY,quest_lunar_shelf_empty,1,1,,1,0,1,,,,0,
16969,Shelf,QUEST_LUNAR_SHELF_EMPTY_LOW,quest_lunar_shelf_empty_low,1,1,,1,0,1,,,,0,
16970,Shelf,QUEST_LUNAR_SHELF_COOKING,quest_lunar_shelf_cooking,1,1,,1,0,1,,,,0,
16971,Shelf,QUEST_LUNAR_SHELF_TANKARDS,quest_lunar_shelf_tankards,1,1,,1,0,1,,,,0,
16972,Shelf,QUEST_LUNAR_SHELF_BUCKET,quest_lunar_shelf_bucket,1,1,,1,0,1,,,,0,
16973,Shelf,QUEST_LUNAR_SHELF_BOOKS,quest_lunar_shelf_books,1,1,,1,0,1,,,,0,
16974,Table,QUEST_LUNAR_TABLE_SMALL,quest_lunar_table_small,1,1,,1,0,1,,,,169,
16975,Wallchart,QUEST_LUNAR_WALLCHART1,quest_lunar_wallchart1,1,1,,1,0,1,,,,529,
16976,null,QUEST_LUNAR_WALLCHART2,quest_lunar_wallchart2,1,1,,1,0,0,,,,0,
16977,null,QUEST_LUNAR_WALLCHART3,quest_lunar_wallchart3,1,1,,1,0,0,,,,0,
16978,Chart,QUEST_LUNAR_FLOORCHART1,quest_lunar_floorchart1,1,1,,0,0,1,,,,0,
16979,Chart,QUEST_LUNAR_FLOORCHART2,quest_lunar_floorchart2,1,1,,0,0,1,,,,0,
16980,Chart,QUEST_LUNAR_FLOORCHART3,quest_lunar_floorchart3,1,1,,0,0,1,,,,0,
16981,Scrolls,QUEST_LUNAR_SCROLLS,quest_lunar_scrolls,1,1,,0,0,1,,,,0,
16982,null,QUEST_LUNAR_GALLEON_MAIN_SAIL,quest_lunar_galleon_main_sail,3,3,,1,0,0,,,,0,
16983,null,QUEST_LUNAR_GALLEON_FRONT_SAIL,quest_lunar_galleon_front_sail,3,3,,1,0,0,,,,0,
16984,null,QUEST_LUNAR_GALLEON_RUDDER,quest_lunar_galleon_rudder,3,1,,1,0,0,,,,0,
16985,null,QUEST_LUNAR_GALLEON_RUDDER_SHAFT,quest_lunar_galleon_rudder_shaft,1,1,,1,0,0,,,,0,
16986,null,QUEST_LUNAR_GALLEON_SUPPORT,quest_lunar_galleon_support,1,1,,1,0,0,,,,0,
16987,null,QUEST_LUNAR_GALLEON_SUPPORT_TALL,quest_lunar_galleon_support_tall,1,1,,1,0,0,,,,0,
16988,null,QUEST_LUNAR_PIER2,quest_lunar_pier2,1,1,,1,1,0,,,,0,46
16989,null,QUEST_LUNAR_PIER3,quest_lunar_pier3,1,1,,1,1,0,,,,0,46
16990,null,QUEST_LUNAR_PIER1,quest_lunar_pier1,1,1,,1,1,0,,,,0,46
16991,null,QUEST_LUNAR_PIER1_LOW,quest_lunar_pier1_low,1,1,,1,1,0,,,,0,46
16992,null,QUEST_LUNAR_PIER_EDGE,quest_lunar_pier_edge,1,1,,1,1,0,,,,0,
16993,null,QUEST_LUNAR_PIER_EDGE_MIRROR,quest_lunar_pier_edge_mirror,1,1,,1,1,0,,,,0,
16994,null,QUEST_LUNAR_PIER_EDGE_2,quest_lunar_pier_edge_2,1,1,,1,1,0,,,,0,46
16995,null,QUEST_LUNAR_PIER_EDGE_3,quest_lunar_pier_edge_3,1,1,,1,1,0,,,,0,46
16996,null,QUEST_LUNAR_WOOD_SKEWSTEPS,quest_lunar_wood_skewsteps,1,1,,1,1,0,,,,0,
16997,null,LUNAR_INVISIBLE_PIER,lunar_invisible_pier,1,1,,1,1,0,,,,0,46
16998,Rocks,MORYTANIA_CLIMBINGROCKS_SC_TOP,morytania_climbingrocks_sc_top,1,1,Climb,1,0,1,,,,0,
16999,Rocks,MORYTANIA_CLIMBINGROCKS_SC_BOTTOM,morytania_climbingrocks_sc_bottom,1,1,Climb,1,1,1,,,,0,
17000,Ornate railing,MORYTANIA_RAILING_SC_FENCE_2,morytania_railing_sc_fence_2,1,1,Squeeze-through,1,0,1,,,,0,
17001,Damaged wall,FAIRY_SC_SPEARTRAP,fairy_sc_speartrap,2,1,,0,0,1,,,,0,
17002,Jutting wall,FAIRY_SC_JUTTINGWALL,fairy_sc_juttingwall,2,1,Squeeze-past,0,1,1,,,,0,
17003,null,SOS_FAM_WALL,sos_fam_wall,1,1,,1,0,0,,,,0,
17004,null,SOS_FAM_WALL_LITE,sos_fam_wall_lite,1,1,,1,0,0,,,,0,
17005,null,SOS_FAM_WALL_SPIKE,sos_fam_wall_spike,1,1,,1,0,0,,,,0,
17006,null,SOS_FAM_WALL_THIN,sos_fam_wall_thin,1,1,,1,0,0,,,,0,
17007,null,SOS_FAM_WALL_TOP,sos_fam_wall_top,1,1,,1,0,0,,,,0,
17008,null,SOS_FAM_WALL_TOP_HALF,sos_fam_wall_top_half,1,1,,1,0,0,,,,0,
17009,Rickety door,SOS_FAM_DOOR_FACE,sos_fam_door_face,1,1,Open,1,0,1,,,,0,
17010,null,LOTR_RUINS_FLOOR_WATER_EDGE_INSIDE_CORNER,lotr_ruins_floor_water_edge_inside_corner,1,1,,1,1,0,,,,0,
17011,null,LOTR_RUINS_FLOOR_NO_WATER_EDGE_INSIDE_CORNER,lotr_ruins_floor_no_water_edge_inside_corner,1,1,,1,1,0,,,,0,
17012,null,LOTR_RUINS_FLOOR_WATER_EDGE_END_L,lotr_ruins_floor_water_edge_end_l,1,1,,1,1,0,,,,0,
17013,null,LOTR_RUINS_FLOOR_WATER_EDGE_END_R,lotr_ruins_floor_water_edge_end_r,1,1,,1,1,0,,,,0,
17014,null,LOTR_RUINS_PILLAR_01,lotr_ruins_pillar_01,1,1,,1,0,0,,,,0,
17015,null,QUEST_LUNAR_CANNON_SYMBOL_MULTI,quest_lunar_cannon_symbol_multi,3,1,,1,0,1,2432,,"[16938,16953,16938,-1]",0,
17016,null,QUEST_LUNAR_SACK_PILE_SYMBOL_MULTI,quest_lunar_sack_pile_symbol_multi,1,1,,1,0,1,2433,,"[16862,16954,16862,-1]",0,
17017,null,QUEST_LUNAR_WALLCHART_SYMBOL_MULTI,quest_lunar_wallchart_symbol_multi,1,1,,1,0,1,2434,,"[16975,16955,16975,-1]",0,
17018,null,QUEST_LUNAR_CHEST_SYMBOL_MULTI,quest_lunar_chest_symbol_multi,1,1,,1,0,1,2435,,"[16891,16956,16891,-1]",0,
17019,null,QUEST_LUNAR_DICE_1UP_MULTI,quest_lunar_dice_1up_multi,1,1,,1,0,1,2399,,"[16843,16844,16845,16846,16847,16848,16855,-1]",0,
17020,null,QUEST_LUNAR_DICE_2UP_MULTI,quest_lunar_dice_2up_multi,1,1,,1,0,1,2400,,"[16844,16845,16846,16847,16848,16843,16855,-1]",0,
17021,null,QUEST_LUNAR_DICE_3UP_MULTI,quest_lunar_dice_3up_multi,1,1,,1,0,1,2401,,"[16845,16846,16847,16848,16843,16844,16855,-1]",0,
17022,null,QUEST_LUNAR_DICE_4UP_MULTI,quest_lunar_dice_4up_multi,1,1,,1,0,1,2402,,"[16846,16847,16848,16843,16844,16845,16855,-1]",0,
17023,null,QUEST_LUNAR_DICE_5UP_MULTI,quest_lunar_dice_5up_multi,1,1,,1,0,1,2403,,"[16847,16848,16843,16844,16845,16846,16855,-1]",0,
17024,null,QUEST_LUNAR_DICE_6UP_MULTI,quest_lunar_dice_6up_multi,1,1,,1,0,1,2404,,"[16848,16843,16844,16845,16846,16847,16855,-1]",0,
17025,null,LUNAR_MOONCLAN_BRAZIER_MULTI,lunar_moonclan_brazier_multi,2,2,,1,0,1,2430,,"[16810,16811,-1]",0,
17026,Ladder,LADDER_DIRECTIONAL,ladder_directional,1,1,Climb-up,1,0,1,,,,0,7
17027,Ladder,LADDERMIDDLE_DIRECTIONAL,laddermiddle_directional,1,1,Climb|Climb-up|Climb-down,1,0,1,,,,0,7
17028,Ladder,LADDER_BROKEN,ladder_broken,1,1,Climb-up,1,0,1,,,,0,7
17029,null,VIKING_FURNACE_DOOR_RIGHT_MIRROR,viking_furnace_door_right_mirror,1,1,,1,0,0,,,,0,
17030,null,AGILITY_SHORTCUT_ICON,agility_shortcut_icon,1,1,,1,1,0,,,,0,
17031,Crossbow stall,XBOWS_DWARF_MARKET,xbows_dwarf_market,2,2,Steal-from,1,0,1,,,,0,
17032,null,XBOWS_DWARF_MARKET_WALL,xbows_dwarf_market_wall,1,1,,1,0,0,,,,0,
17033,Crate,XBOWS_DWARF_MARKET_CRATE,xbows_dwarf_market_crate,1,1,,1,0,1,,,,0,
17034,null,XBOWS_GROUND_ROPE,xbows_ground_rope,1,1,,0,1,0,,,,0,
17035,null,XBOWS_OVER_RIVER_ROPE,xbows_over_river_rope,1,1,,0,0,0,,,,0,
17036,Strong Tree,XBOWS_JUNGLETREE_BASIC,xbows_jungletree_basic,2,2,,1,0,1,,,,0,
17037,Strong Tree,XBOWS_JUNGLETREE_ROPE_TIED,xbows_jungletree_rope_tied,2,2,,1,0,1,,,,0,
17038,Strong Tree,XBOWS_JUNGLETREE_ROPE_GRAPPLED,xbows_jungletree_rope_grappled,2,2,,1,0,1,,,,0,
17039,Strong Yew,XBOWS_YEWTREE_BASIC,xbows_yewtree_basic,2,2,,1,0,1,,,,0,
17040,Strong Yew,XBOWS_YEWTREE_ROPE_TIED,xbows_yewtree_rope_tied,2,2,,1,0,1,,,,0,
17041,Strong Yew,XBOWS_YEWTREE_ROPE_GRAPPLED,xbows_yewtree_rope_grappled,2,2,,1,0,1,,,,0,
17042,Rocks,XBOWS_ROCK_HILLTOP_BASIC,xbows_rock_hilltop_basic,1,1,Grapple,0,0,1,,,,0,
17043,Rocks,XBOWS_ROCK_HILLTOP_GRAPPLED,xbows_rock_hilltop_grappled,1,1,Grapple,0,0,1,,,,0,
17044,null,XBOWS_ROPE_DIAG,xbows_rope_diag,1,1,,0,1,0,,,,0,
17045,null,XBOWS_ROPE_DIAG_CORNER,xbows_rope_diag_corner,1,1,,0,1,0,,,,0,
17046,Strong Tree,XBOWS_REGICIDE_GRAPPLE_TREE,xbows_regicide_grapple_tree,3,3,Grapple,1,0,1,,,,189,10
17047,Rough wall,XBOWS_YANILLE_CASTLEWALL,xbows_yanille_castlewall,1,1,Grapple,1,0,1,,,,2512,
17048,Wall,XBOWS_YANILLE_CASTLEWALL_BATTLEMENT,xbows_yanille_castlewall_battlement,1,1,Jump,1,0,1,,,,0,
17049,Rough wall,XBOWS_FAI_FALADOR_CASTLE_WALLS_HILLSKEW,xbows_fai_falador_castle_walls_hillskew,1,1,Grapple,1,0,1,,,,2513,
17050,Rough wall,XBOWS_FAI_FALADOR_CASTLE_ARCHES_HILLSKEW,xbows_fai_falador_castle_arches_hillskew,1,1,Grapple,1,0,1,,,,2513,
17051,Wall,XBOWS_FAI_FALADOR_CASTLE_WALLS_BATTLEMENT,xbows_fai_falador_castle_walls_battlement,1,1,Jump,1,0,1,,,,0,
17052,Wall,XBOWS_FAI_FALADOR_CASTLE_WALLS_CRENALATION,xbows_fai_falador_castle_walls_crenalation,1,1,Jump,1,0,1,,,,0,
17053,null,XBOWS_CASTLE_WALLS_ARCHESA,xbows_castle_walls_archesa,1,1,,1,0,0,,,,0,
17054,null,XBOWS_CASTLE_WALLS_ARCHESA_M,xbows_castle_walls_archesa_m,1,1,,1,0,0,,,,0,
17055,null,XBOWS_CASTLE_WALLS_ARCHESB,xbows_castle_walls_archesb,1,1,,1,0,0,,,,0,
17056,Crossbow Tree,XBOWS_PENINSULAR_NORTH_TREE_BASIC,xbows_peninsular_north_tree_basic,2,2,,1,0,1,,,,0,
17057,Crossbow Tree,XBOWS_PENINSULAR_NORTH_TREE_TIED,xbows_peninsular_north_tree_tied,2,2,,1,0,1,,,,0,
17058,Crossbow Tree,XBOWS_PENINSULAR_NORTH_TREE_GRAPPLED,xbows_peninsular_north_tree_grappled,2,2,,1,0,1,,,,0,
17059,Crossbow Tree,XBOWS_PENINSULAR_SOUTH_TREE_BASIC,xbows_peninsular_south_tree_basic,2,2,,1,0,1,,,,0,
17060,Crossbow Tree,XBOWS_PENINSULAR_SOUTH_TREE_TIED,xbows_peninsular_south_tree_tied,2,2,,1,0,1,,,,0,
17061,Crossbow Tree,XBOWS_PENINSULAR_SOUTH_TREE_GRAPPLED,xbows_peninsular_south_tree_grappled,2,2,,1,0,1,,,,0,
17062,Crossbow Tree,XBOWS_BEACH_TO_ISLAND_TREE_BASIC,xbows_beach_to_island_tree_basic,2,2,Grapple,1,0,1,,,,2515,
17063,Crossbow Tree,XBOWS_BEACH_TO_ISLAND_TREE_GRAPPLED,xbows_beach_to_island_tree_grappled,2,2,,1,0,1,,,,2515,
17064,Rocks,XBOWS_ROCK_ISLAND_BASIC,xbows_rock_island_basic,1,1,,0,0,1,,,,0,
17065,Rocks,XBOWS_ROCK_ISLAND_ROPE,xbows_rock_island_rope,1,1,,0,0,1,,,,2515,
17066,null,XBOWS_TO_ISLAND_ROPE,xbows_to_island_rope,1,1,,1,0,0,,,,0,
17067,null,XBOWS_TO_PENINSULAR_ROPE,xbows_to_peninsular_rope,1,1,,1,0,0,,,,0,
17068,Broken Raft,XBOWS_RAFT_BR,xbows_raft_br,1,1,Grapple,0,0,1,,,,0,
17069,Broken Raft,XBOWS_RAFT_TR,xbows_raft_tr,1,1,Jump-to,0,0,1,,,,0,
17070,Broken Raft,XBOWS_RAFT_TL,xbows_raft_tl,1,1,Jump-to,0,0,1,,,,0,
17071,Broken Raft,XBOWS_RAFT_BL,xbows_raft_bl,1,1,,0,0,1,,,,0,
17072,null,XBOWS_RAFT_ROPE_TIED_EAST,xbows_raft_rope_tied_east,2,1,,0,0,0,,,,0,
17073,null,XBOWS_RAFT_ROPE_TIED_WEST,xbows_raft_rope_tied_west,1,1,,0,0,0,,,,0,
17074,Strong Tree,XBOWS_JUNGLETREE_KARAMJA_BASIC,xbows_jungletree_karamja_basic,2,2,Grapple,0,0,1,,,,2514,
17075,Strong Tree,XBOWS_JUNGLETREE_KARAMJA_ROPE_TIED,xbows_jungletree_karamja_rope_tied,2,2,Grapple,0,0,1,,,,2514,
17076,Strong Tree,XBOWS_JUNGLETREE_KARAMJA_ROPE_GRAPPLED,xbows_jungletree_karamja_rope_grappled,2,2,Grapple,0,0,1,,,,2514,
17077,Strong Tree,XBOWS_JUNGLETREE_KARAMJA_ROPE_GRAPPLED_M,xbows_jungletree_karamja_rope_grappled_m,2,2,Grapple,0,0,1,,,,2514,
17078,null,XBOWS_TIGHTROPE,xbows_tightrope,1,1,,1,0,0,,,,0,
17079,null,XBOWS_INV_FLOOR,xbows_inv_floor,1,1,,0,0,0,,,,0,
17080,Strong Tree,XBOWS_REGICIDE_GRAPPLE_TREE_TOP,xbows_regicide_grapple_tree_top,3,3,Grapple,1,0,1,,,,0,10
17081,Strong Tree,XBOWS_REGICIDE_GRAPPLE_TREE_BOTTOM,xbows_regicide_grapple_tree_bottom,3,3,Grapple,1,0,1,,,,0,10
17082,null,XBOWS_INSIDE_WALL_A,xbows_inside_wall_a,1,1,,1,0,0,,,,0,
17083,null,XBOWS_INSIDE_WALL_A_MIRROR,xbows_inside_wall_a_mirror,1,1,,1,0,0,,,,0,
